HSV,B Mean,Overall Mean,contours,ClassName
5.16357421875,101.14971923828125,97.48062133789062,1,Road
0.787353515625,155.9373321533203,155.43023681640625,1,Road
0.2716064453125,160.71351623535156,160.10888671875,1,Road
14.111328125,112.77935791015625,112.66822814941406,1,Road
14.154052734375,108.16377258300781,105.59031677246094,0,Road
0.00152587890625,130.11587524414062,130.06845092773438,0,Road
1.397705078125,129.72235107421875,129.43675231933594,0,Road
1.4617919921875,132.91262817382812,132.167724609375,1,Road
1.35650634765625,131.64686584472656,130.95777893066406,0,Road
4.2327880859375,113.60581970214844,112.77027893066406,0,Road
12.33978271484375,103.20068359375,102.16069030761719,0,Road
0.2349853515625,116.19374084472656,115.94190979003906,0,Road
18.20831298828125,103.5701904296875,102.3380126953125,0,Road
0.0,144.10350036621094,145.00474548339844,1,Road
21.18682861328125,117.96574401855469,114.80337524414062,0,Road
0.0,156.27882385253906,156.38853454589844,2,Road
2.34527587890625,182.17901611328125,180.65721130371094,1,Road
6.591796875,129.25767517089844,125.39459228515625,1,Road
0.53558349609375,141.51287841796875,139.75100708007812,1,Road
0.1556396484375,177.76666259765625,180.60012817382812,1,Road
10.14404296875,185.77517700195312,185.37332153320312,1,Road
3.72467041015625,104.5242919921875,101.79769897460938,0,Road
0.0030517578125,120.98716735839844,118.158447265625,0,Road
0.0,132.59080505371094,131.7338409423828,2,Road
0.0732421875,109.85598754882812,108.22793579101562,0,Road
7.2021484375,138.63143920898438,137.25865173339844,2,Road
6.13555908203125,111.08047485351562,108.69172668457031,0,Road
0.0,145.23263549804688,142.74984741210938,1,Road
0.33416748046875,175.28042602539062,175.98902893066406,1,Road
0.360107421875,154.13986206054688,152.3485107421875,1,Road
0.0946044921875,172.74423217773438,174.03140258789062,1,Road
0.0,152.73036193847656,152.3686981201172,1,Road
0.14190673828125,158.75405883789062,155.33477783203125,1,Road
0.0,157.75636291503906,155.3161163330078,0,Road
0.0,143.26902770996094,140.93533325195312,2,Road
2.23236083984375,127.15838623046875,124.16746520996094,1,Road
0.48001669623291243,148.57160745963836,148.57554300025342,2,Road
0.05035400390625,160.74029541015625,159.7864532470703,1,Road
0.0,158.46762084960938,156.534912109375,1,Road
0.018310546875,127.84098815917969,126.21389770507812,1,Road
0.0,111.81634521484375,108.25048828125,0,Road
1.741518679192285,132.53228675759183,130.11750569582722,0,Road
0.0,137.82227709190673,137.60373113854595,1,Road
0.0,114.93095397949219,111.00154113769531,0,Road
0.0,140.4536895751953,137.01634216308594,3,Road
0.0,159.37059020996094,160.1494598388672,1,Road
0.0,156.82611083984375,156.498046875,1,Road
5.332208467485064,112.63432103441745,110.80441108107642,1,Road
0.99945068359375,144.53839111328125,138.93663024902344,0,Road
0.177001953125,146.51800537109375,141.4503631591797,0,Road
0.0,117.57550048828125,113.95623779296875,0,Road
0.0,184.96206665039062,183.8489990234375,1,Road
0.12054443359375,183.746337890625,181.69369506835938,1,Road
0.0,193.99058532714844,194.65231323242188,1,Road
0.25482177734375,154.41998291015625,149.26190185546875,2,Road
0.21209716796875,163.05987548828125,158.8811798095703,2,Road
0.0030517578125,151.75782775878906,148.38958740234375,1,Road
0.0,180.33128356933594,178.2064666748047,1,Road
14.22576904296875,105.47821044921875,103.53103637695312,0,Road
0.286865234375,207.55694580078125,204.8231964111328,1,Road
10.760562728492758,132.97447822666481,131.35032856680087,1,Road
3.3843994140625,133.11004638671875,133.4630584716797,0,Road
3.3111572265625,126.81425476074219,126.78504943847656,1,Road
15.75164794921875,109.57121276855469,106.50752258300781,0,Road
9.83428955078125,140.6256103515625,139.32749938964844,2,Road
0.47149658203125,158.7507781982422,158.01162719726562,1,Road
2.72674560546875,158.95558166503906,158.1483612060547,1,Road
1.76849365234375,145.2836151123047,146.59629821777344,1,Road
7.33489990234375,136.6946563720703,135.4663848876953,2,Road
0.0,156.5102081298828,156.9520721435547,2,Road
8.7127685546875,131.23216247558594,129.17938232421875,2,Road
11.42120361328125,149.87643432617188,148.4534912109375,1,Road
6.67724609375,168.1485137939453,167.22738647460938,1,Road
91.04766845703125,49.193603515625,44.084075927734375,0,Green Zone
50.30517578125,59.63676452636719,56.974456787109375,0,Green Zone
63.3392333984375,65.385498046875,62.279296875,1,Green Zone
61.70654296875,86.53076171875,82.27510070800781,0,Green Zone
70.71380615234375,65.88639831542969,61.733917236328125,0,Green Zone
68.9605712890625,41.50079345703125,38.67144775390625,0,Green Zone
80.8624267578125,79.3607177734375,73.98904418945312,1,Green Zone
68.91926852847864,47.438678667229475,43.92265900518784,0,Green Zone
52.47039794921875,55.69331359863281,52.5738525390625,0,Green Zone
48.43292236328125,69.64241027832031,66.48109436035156,0,Green Zone
69.94781494140625,45.46556091308594,41.03875732421875,0,Green Zone
82.9864501953125,46.733123779296875,41.74385070800781,0,Green Zone
83.47015380859375,57.168548583984375,52.04582214355469,1,Green Zone
54.083251953125,64.70903015136719,62.28167724609375,0,Green Zone
52.5421142578125,55.42790222167969,52.79258728027344,0,Green Zone
61.2091064453125,79.27586364746094,75.4239501953125,0,Green Zone
37.79449462890625,77.87843322753906,75.98223876953125,0,Green Zone
21.632323900704087,97.90453986207753,97.23381685466445,2,Green Zone
60.34088134765625,96.73052978515625,92.45561218261719,0,Green Zone
58.3648681640625,72.18539428710938,68.19073486328125,0,Green Zone
46.91162109375,83.906982421875,80.81289672851562,1,Green Zone
62.2528076171875,57.19621276855469,54.37989807128906,0,Green Zone
63.32855224609375,79.46968078613281,76.2884521484375,1,Green Zone
51.2939453125,85.81121826171875,82.15740966796875,1,Green Zone
56.30035400390625,71.55290222167969,68.26499938964844,0,Green Zone
46.2188720703125,73.26165771484375,70.44978332519531,1,Green Zone
59.62982177734375,67.16049194335938,63.55686950683594,0,Green Zone
57.28912353515625,56.92604064941406,53.888824462890625,0,Green Zone
55.6640625,61.14683532714844,58.06645202636719,1,Green Zone
61.27777099609375,48.57865905761719,46.21202087402344,1,Green Zone
77.3895263671875,51.81964111328125,47.2559814453125,0,Green Zone
77.76947021484375,43.141143798828125,40.57386779785156,0,Green Zone
74.68109130859375,84.03044128417969,77.64804077148438,0,Green Zone
75.37841796875,41.34063720703125,38.06455993652344,0,Green Zone
90.081787109375,94.25968933105469,86.02105712890625,0,Green Zone
91.09344482421875,57.51985168457031,51.484710693359375,0,Green Zone
59.9853515625,50.23182678222656,47.6136474609375,0,Green Zone
73.5992431640625,56.980255126953125,52.067291259765625,1,Green Zone
94.38934326171875,51.439910888671875,44.635345458984375,0,Green Zone
82.891845703125,59.426910400390625,55.61766052246094,1,Green Zone
66.23992919921875,38.12489318847656,35.664459228515625,0,Green Zone
67.8558349609375,62.54649353027344,58.15299987792969,1,Green Zone
92.4346923828125,57.97102355957031,50.82408142089844,2,Green Zone
56.1767578125,80.64126586914062,77.08187866210938,0,Green Zone
79.95758056640625,64.10812377929688,59.78302001953125,0,Green Zone
72.3052978515625,95.47944641113281,88.78919982910156,1,Green Zone
63.90380859375,71.90841674804688,65.87351989746094,0,Green Zone
82.54241943359375,91.66781616210938,83.32180786132812,0,Green Zone
78.936767578125,79.76014709472656,73.06745910644531,0,Green Zone
70.09429931640625,102.14657592773438,94.98660278320312,0,Green Zone
68.41583251953125,92.16880798339844,85.35746765136719,0,Green Zone
74.10888671875,49.357147216796875,43.34625244140625,0,Green Zone
60.34393310546875,73.83108520507812,69.354248046875,0,Green Zone
79.27093505859375,82.29090881347656,73.73701477050781,0,Green Zone
68.51806640625,50.16624450683594,47.5694580078125,0,Green Zone
62.16583251953125,109.29121398925781,103.78363037109375,1,Green Zone
76.2420654296875,92.54214477539062,84.69541931152344,0,Green Zone
78.45611572265625,75.19384765625,68.21347045898438,0,Green Zone
58.08258056640625,96.55500793457031,90.61642456054688,0,Green Zone
71.6705322265625,112.45463562011719,107.04896545410156,0,Green Zone
72.60894775390625,95.26364135742188,87.43763732910156,0,Green Zone
69.268798828125,75.93962097167969,69.93487548828125,0,Green Zone
75.299072265625,77.23301696777344,70.08792114257812,1,Green Zone
53.4637451171875,91.52632141113281,87.11491394042969,0,Green Zone
61.28997802734375,107.27903747558594,101.77207946777344,1,Green Zone
66.17279052734375,51.134002685546875,48.02130126953125,1,Green Zone
59.783935546875,78.18780517578125,73.97898864746094,1,Green Zone
90.2313232421875,129.25621032714844,120.70510864257812,0,Green Zone
48.80218505859375,103.74949645996094,99.78936767578125,0,Green Zone
71.81243896484375,80.35606384277344,74.68370056152344,1,Green Zone
55.79833984375,99.38720703125,93.54293823242188,2,Green Zone
70.770263671875,107.76174926757812,100.68240356445312,0,Green Zone
75.45623779296875,89.40005493164062,84.07852172851562,0,Green Zone
66.2322998046875,108.7911376953125,102.99946594238281,1,Green Zone
68.97735595703125,78.9678955078125,73.9967041015625,1,Green Zone
59.783935546875,79.33438110351562,74.44633483886719,0,Green Zone
60.015869140625,57.147796630859375,54.079254150390625,1,Green Zone
65.17791748046875,98.78439331054688,93.53266906738281,0,Green Zone
57.92999267578125,90.59648132324219,86.02543640136719,0,Green Zone
75.29144287109375,55.90960693359375,51.090576171875,0,Green Zone
57.53326416015625,69.95806884765625,65.53512573242188,1,Green Zone
31.42852783203125,86.9906005859375,84.03102111816406,0,Green Zone
79.17633056640625,111.31521606445312,102.88032531738281,1,Green Zone
92.083740234375,106.32485961914062,97.41984558105469,0,Green Zone
66.59088134765625,129.5841064453125,122.35490417480469,1,Green Zone
21.4569091796875,172.05735778808594,164.61573791503906,1,Green Zone
68.1182861328125,113.46253967285156,107.59666442871094,0,Green Zone
42.1417236328125,114.601318359375,108.36666870117188,0,Green Zone
42.2332763671875,149.83583068847656,144.2816162109375,1,Green Zone
64.5904541015625,170.17547607421875,160.4765625,1,Green Zone
74.88250732421875,94.21275329589844,88.22686767578125,0,Green Zone
66.6534423828125,98.968994140625,93.254638671875,0,Green Zone
56.55364990234375,97.780029296875,91.17318725585938,1,Green Zone
51.9256591796875,154.63868713378906,148.7774200439453,1,Green Zone
0.48370361328125,188.747802734375,185.5968475341797,1,Green Zone
96.2371826171875,131.32772827148438,123.37890625,1,Green Zone
63.29803466796875,130.24365234375,122.05781555175781,1,Green Zone
89.85137939453125,144.51443481445312,137.5474853515625,0,Green Zone
47.6287841796875,92.21064758300781,86.93586730957031,0,Green Zone
55.584716796875,137.27659606933594,130.906494140625,1,Green Zone
66.4886474609375,120.21653747558594,111.99211120605469,0,Green Zone
56.4117431640625,77.50740051269531,73.60162353515625,1,Green Zone
79.38079833984375,95.16242980957031,88.39192199707031,1,Green Zone
15.56549072265625,149.6560516357422,142.01736450195312,1,Green Zone
25.980610388094792,115.33397590778048,109.68218498364028,0,Green Zone
34.536407155454775,107.00492488662131,100.67557161753591,1,Green Zone
7.122802734375,92.9398193359375,87.14295959472656,0,Green Zone
28.582763671875,110.29914855957031,104.25968933105469,0,Green Zone
51.0894775390625,143.0135498046875,137.71510314941406,1,Green Zone
27.524733727810652,88.98209704142012,82.74772071005917,0,Green Zone
94.287109375,174.24191284179688,166.10336303710938,1,Green Zone
36.84234619140625,159.15615844726562,154.39759826660156,1,Green Zone
66.88232421875,65.23660278320312,59.61174011230469,0,Green Zone
49.5513916015625,160.42433166503906,154.37515258789062,2,Green Zone
94.140625,179.71531677246094,171.78387451171875,1,Green Zone
32.2296142578125,90.38075256347656,84.51852416992188,0,Green Zone
34.8785400390625,93.71762084960938,87.72343444824219,0,Green Zone
64.2730712890625,127.51467895507812,122.71641540527344,0,Green Zone
12.92724609375,132.3871307373047,125.01686096191406,1,Green Zone
15.79742431640625,72.77824401855469,66.26405334472656,0,Green Zone
36.78741455078125,109.61293029785156,102.843505859375,0,Green Zone
49.34860440585825,127.72786167795854,121.67694429794312,1,Green Zone
3.3111572265625,42.803253173828125,38.96122741699219,0,Green Zone
63.05084228515625,60.79888916015625,57.00416564941406,0,Green Zone
33.33474909214466,129.76219499246108,127.84992248720508,1,Green Zone
40.59906005859375,90.44155883789062,83.62234497070312,0,Green Zone
22.3602294921875,95.51741027832031,91.90409851074219,0,Green Zone
89.80560302734375,98.74093627929688,90.02302551269531,0,Green Zone
22.13897705078125,100.08554077148438,94.78126525878906,0,Green Zone
39.26849365234375,103.38467407226562,99.84698486328125,0,Green Zone
51.67388916015625,108.27752685546875,102.26881408691406,0,Green Zone
56.8145751953125,108.16622924804688,100.69854736328125,0,Green Zone
44.2047119140625,112.30299377441406,107.52969360351562,0,Green Zone
71.807861328125,121.60954284667969,111.31787109375,1,Green Zone
69.9554443359375,84.78089904785156,79.25729370117188,0,Green Zone
58.66851806640625,115.84721374511719,109.20303344726562,0,Green Zone
16.29791259765625,108.97300720214844,106.98881530761719,0,Green Zone
59.1796875,63.29551696777344,59.42225646972656,0,Green Zone
66.70379638671875,42.281585693359375,38.75019836425781,0,Green Zone
55.0018310546875,69.29762268066406,64.68531799316406,0,Green Zone
